protocol_type,src_ip,dst_ip,src_port,dst_port,flag,src_bytes,dst_bytes,duration,count,label
udp,192.168.1.79,192.168.1.255,52944,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,57185,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47744,80,ACK,728,2335,0.011382,12,injection
udp,192.168.1.31,192.168.1.1,37149,53,OTH,81,97,0.002753,2,dos
udp,192.168.1.35,192.168.1.1,37425,53,OTH,158,174,0.005834,4,xss
other,172.17.13.148,224.0.0.251,0,0,OTH,112,0,0.523561,2,normal
udp,192.168.1.79,239.255.255.250,42566,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,50096,9197,ACK,586,7083,0.011788,14,injection
tcp,192.168.1.195,192.168.1.79,53095,9197,ACK,432,696,0.012977,10,ransomware
tcp,192.168.1.31,192.168.1.190,47646,80,ACK,662,2335,0.027805,12,injection
udp,192.168.1.79,239.255.255.250,45593,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,52.59.177.21,35680,80,ACK,569,13075,1.398812,18,injection
udp,192.168.1.152,192.168.1.190,54015,53,OTH,218,386,0.000218,4,normal
udp,192.168.1.180,13.211.167.211,123,123,OTH,92,92,0.013009,2,injection
tcp,192.168.1.31,192.168.1.152,41768,21,SYN,76,62,0.000669,2,password
udp,192.168.1.79,239.255.255.250,58374,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,58839,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,34346,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,18.184.104.180,41722,80,ACK,607,13007,1.316099,17,injection
tcp,192.168.1.195,192.168.1.1,57470,41952,ACK,728,4506,0.016466,17,dos
tcp,192.168.1.31,192.168.1.190,47524,80,ACK,634,2621,1.028727,11,injection
tcp,192.168.1.31,192.168.1.152,49234,80,ACK,557,3924,0.056823,12,injection
tcp,192.168.1.31,176.28.50.165,45718,80,ACK,554,2912,0.987328,11,injection
udp,192.168.1.79,239.255.255.250,48352,15600,OTH,79,0,0.0,1,injection
tcp,192.168.1.30,192.168.1.184,42366,443,SYN,144,76,4e-06,3,ddos
tcp,192.168.1.30,192.168.1.184,44520,443,SYN,144,76,0.000268,3,ddos
tcp,192.168.1.32,192.168.1.195,61078,52235,SYN,64,0,0.0,1,scanning
udp,192.168.1.195,8.8.8.8,53323,53,OTH,84,178,0.148728,2,normal
udp,192.168.1.190,192.52.178.30,26485,53,OTH,87,846,0.245798,2,password
tcp,192.168.1.195,192.168.1.1,50019,41952,ACK,997,4584,0.745013,22,injection
udp,192.168.1.152,192.168.1.190,47106,53,OTH,218,386,0.000219,4,normal
udp,192.168.1.79,192.168.1.255,50580,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,43685,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,47314,443,SYN,144,76,3e-06,3,ddos
udp,192.168.1.79,192.168.1.255,40058,15600,OTH,79,0,0.0,1,password
tcp,192.168.1.31,192.168.1.190,47204,80,ACK,515,3291,0.002177,11,password
udp,192.168.1.190,192.16.16.6,30300,53,OTH,97,125,0.039249,2,normal
udp,192.168.1.152,192.168.1.190,60852,53,OTH,218,386,0.000295,4,normal
tcp,192.168.1.35,176.28.50.165,47144,80,ACK,3558,738,1.165122,14,xss
tcp,192.168.1.31,192.168.1.190,47514,80,ACK,562,2335,0.004187,11,injection
tcp,192.168.1.39,18.195.161.8,4842,4842,SYN,12400,0,0.179688,200,dos
tcp,192.168.1.31,192.168.1.152,49144,80,ACK,648,3924,0.092155,13,injection
tcp,192.168.1.30,192.168.1.190,54222,80,SYN,144,76,0.000912,3,ddos
udp,192.168.1.195,8.8.8.8,62516,53,OTH,80,96,0.610133,2,injection
udp,192.168.1.79,239.255.255.250,53861,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,59349,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,58364,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,192.168.1.195,4835,4835,SYN,6200,0,0.198803,100,dos
udp,192.168.1.190,199.7.91.13,10463,53,OTH,145,825,0.032211,2,password
tcp,172.217.25.170,192.168.1.193,443,49169,ACK,2325521,48045,0.498408,2249,ransomware
tcp,192.168.1.30,192.168.1.190,53614,80,SYN,144,76,0.000244,3,ddos
udp,192.168.1.190,204.69.234.1,56309,53,OTH,93,119,0.012468,2,password
udp,192.168.1.79,192.168.1.255,56861,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,49926,9197,ACK,442,706,0.011137,10,injection
udp,192.168.1.30,192.168.1.1,34813,53,OTH,102,102,0.00215,2,ddos
udp,192.168.1.79,239.255.255.250,48130,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.1,50271,41952,ACK,722,4568,0.018637,18,password
udp,192.168.1.79,239.255.255.250,49256,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,35858,15600,OTH,79,0,0.0,1,injection
udp,192.168.1.79,192.168.1.255,33329,15600,OTH,79,0,0.0,1,normal
udp,127.0.0.1,127.0.0.1,43118,53,OTH,156,361,0.000119,4,normal
udp,192.168.1.190,216.239.32.10,13077,53,OTH,100,116,0.091018,2,injection
udp,192.168.1.79,192.168.1.255,39000,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,41990,443,SYN,144,76,5e-06,3,ddos
udp,192.168.1.79,192.168.1.255,59954,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,56617,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,47222,80,ACK,479,2313,0.016993,10,password
udp,192.168.1.79,192.168.1.255,56270,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,55836,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,176.28.50.165,41688,80,ACK,700,594,1.093832,10,xss
tcp,192.168.1.35,176.28.50.165,46622,80,ACK,4554,726,1.064732,14,xss
tcp,192.168.1.30,192.168.1.184,44336,443,SYN,144,76,0.000636,3,ddos
tcp,192.168.1.193,192.168.1.152,49202,1880,PSH,1297,13794,2.384963,38,ransomware
tcp,192.168.1.30,192.168.1.152,38014,80,ACK,495,3924,0.005152,12,password
udp,192.168.1.79,192.168.1.255,44950,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.190,51110,80,ACK,2883,1527,0.121584,11,xss
udp,192.168.1.79,239.255.255.250,38186,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,224.0.0.251,5353,5353,OTH,178,0,5.2e-05,2,injection
udp,192.168.1.79,239.255.255.250,52950,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,48222,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,37335,53,OTH,218,386,0.00029,4,normal
tcp,192.168.1.32,192.168.1.195,39507,13964,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,193.108.91.240,16211,53,OTH,97,315,0.01593,2,normal
tcp,192.168.1.30,192.168.1.190,39316,80,ACK,503,999,0.002044,10,password
tcp,192.168.1.32,192.168.1.195,26425,767,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,192.5.6.30,62348,53,OTH,91,845,0.013449,2,ransomware
tcp,192.168.1.30,192.168.1.190,56120,80,SYN,144,76,0.000974,3,ddos
tcp,192.168.1.31,192.168.1.190,33708,80,ACK,503,999,0.002407,10,password
udp,172.17.12.215,224.0.0.251,5353,5353,OTH,103,0,0.0,1,normal
udp,192.168.1.17,239.255.255.250,64665,1900,OTH,868,0,2.977577,4,normal
udp,192.168.1.79,192.168.1.255,55635,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,54789,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,194.146.106.46,48975,53,OTH,87,644,0.131436,2,injection
tcp,192.168.1.30,176.28.50.165,36152,80,ACK,280,212,68.198222,7,injection
udp,192.168.1.79,239.255.255.250,42280,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,57759,32816,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,41056,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,4971,4971,SYN,6200,0,0.142985,100,dos
tcp,192.168.1.30,192.168.1.180,41948,63671,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,205.251.193.249,50297,53,OTH,93,379,0.012439,2,password
tcp,192.168.1.35,52.28.231.150,38376,80,ACK,704,404,1.018939,10,xss
tcp,192.168.1.30,192.168.1.180,18750,28189,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,34907,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.180,199.15.83.22,50954,43,ACK,291,295,0.051183,8,password
tcp,192.168.1.195,192.168.1.79,49958,9197,ACK,442,953,0.005876,10,injection
tcp,192.168.1.195,192.168.1.79,50032,9197,ACK,1120,30802,0.032218,33,injection
udp,192.168.1.152,192.168.1.190,39294,53,OTH,218,386,0.000209,4,normal
udp,192.168.1.35,192.168.1.1,40838,53,OTH,158,174,0.009777,4,xss
tcp,192.168.1.30,192.168.1.190,54064,80,SYN,144,76,0.000206,3,ddos
tcp,192.168.1.32,192.168.1.180,33370,38845,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,176.28.50.165,45860,80,ACK,280,144,49.393602,6,injection
tcp,192.168.1.30,192.168.1.193,4970,4970,SYN,6200,6200,0.188986,200,dos
udp,192.168.1.152,192.168.1.190,52053,53,OTH,218,386,0.00026,4,normal
udp,192.168.1.35,192.168.1.1,58351,53,OTH,158,174,0.010591,4,xss
udp,192.168.1.190,13.107.4.1,24487,53,OTH,94,122,0.034309,2,normal
udp,192.168.1.79,239.255.255.250,55972,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.180,10290,4448,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,192.0.32.252,48721,53,OTH,94,283,0.173696,2,ransomware
udp,192.168.1.79,239.255.255.250,48070,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,91.189.89.199,59980,123,OTH,92,92,0.961876,2,normal
udp,192.168.1.190,203.119.86.101,4253,53,OTH,89,345,0.02346,2,password
tcp,192.168.1.30,192.168.1.184,46234,443,SYN,144,76,1.4e-05,3,ddos
tcp,192.168.1.195,192.168.1.1,50020,41952,ACK,740,4450,0.02761,16,injection
udp,192.168.1.195,192.168.1.190,55946,53,OTH,70,145,0.000136,2,normal
tcp,192.168.1.30,18.184.104.180,41942,80,ACK,836,13007,1.580322,18,injection
tcp,192.168.1.30,192.168.1.195,57147,42007,SYN,64,0,0.0,1,scanning
udp,192.168.1.195,192.168.1.190,50008,53,OTH,83,173,1.787586,2,normal
udp,192.168.1.79,192.168.1.255,46090,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.180,199.15.84.131,40924,43,ACK,567,3343,0.827128,15,password
udp,192.168.1.35,192.168.1.1,58424,53,OTH,158,174,0.002903,4,xss
udp,192.168.1.79,192.168.1.255,40590,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47846,80,ACK,663,2335,0.01165,11,injection
udp,192.168.1.79,239.255.255.250,32976,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,57152,80,SYN,144,76,0.000437,3,ddos
udp,192.168.1.152,192.168.1.190,49464,53,OTH,218,386,0.000265,4,normal
tcp,192.168.1.195,192.168.1.79,50138,9197,ACK,641,16394,0.024683,21,injection
udp,192.168.1.79,239.255.255.250,34141,15600,OTH,79,0,0.0,1,password
tcp,192.168.1.190,192.168.1.190,4834,4834,SYN,7440,0,0.26933,120,dos
tcp,192.168.1.30,192.168.1.195,17755,18004,SYN,64,0,0.0,1,scanning
tcp,192.168.1.32,192.168.1.180,14979,59516,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,35662,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,49595,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,56032,80,SYN,144,76,0.002678,3,ddos
udp,192.168.1.79,239.255.255.250,59969,15600,OTH,79,0,0.0,1,normal
udp,127.0.0.1,127.0.0.1,56620,53,OTH,156,361,0.000201,4,normal
udp,192.168.1.190,13.107.24.201,52875,53,OTH,107,123,0.023503,2,password
tcp,192.168.1.35,192.168.1.195,39572,80,ACK,693,1576,0.050382,11,xss
udp,192.168.1.190,204.69.234.1,53994,53,OTH,92,135,0.019554,2,ransomware
udp,192.168.1.79,239.255.255.250,32844,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.31,192.168.1.1,47940,53,OTH,79,111,0.002029,2,dos
udp,192.168.1.79,192.168.1.255,56453,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,33406,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,176.28.50.165,47160,80,ACK,4044,738,0.993551,14,xss
udp,192.168.1.152,192.168.1.190,33700,53,OTH,218,386,0.0002,4,normal
udp,192.168.1.190,205.251.194.167,1954,53,OTH,100,264,0.056113,2,injection
tcp,192.168.1.35,192.168.1.195,38932,80,ACK,865,1636,0.06312,12,xss
tcp,192.168.1.30,192.168.1.190,55812,80,SYN,144,76,0.000275,3,ddos
udp,192.168.1.79,239.255.255.250,32822,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,44018,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,39203,15600,OTH,79,0,0.0,1,injection
tcp,192.168.1.30,192.168.1.190,56210,80,SYN,144,76,0.000295,3,ddos
tcp,192.168.1.195,192.168.1.1,50101,41952,ACK,997,4584,0.745347,22,injection
udp,192.168.1.79,239.255.255.250,44972,15600,OTH,158,0,257.500482,2,normal
tcp,192.168.1.31,18.184.104.180,41734,80,ACK,634,13007,1.298265,18,injection
udp,192.168.1.195,192.168.1.190,53001,53,OTH,102,171,0.085573,2,normal
udp,127.0.0.1,127.0.0.1,51667,53,OTH,156,361,0.000266,4,normal
tcp,192.168.1.39,176.28.50.165,41654,80,ACK,6618,858,1.347628,18,xss
udp,192.168.1.190,205.251.194.48,61582,53,OTH,100,301,0.074331,2,ransomware
other,172.17.12.230,224.0.0.252,0,0,OTH,280,0,0.310143,5,normal
udp,192.168.1.152,192.168.1.190,44171,53,OTH,178,562,0.558353,4,normal
udp,192.168.1.79,239.255.255.250,43645,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,39632,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.17,224.0.0.252,58580,5355,OTH,154,0,0.49898,2,normal
tcp,192.168.1.195,192.168.1.79,50022,7678,ACK,485,2059,0.011529,11,injection
tcp,192.168.1.39,176.28.50.165,42418,80,ACK,3810,726,1.190785,14,xss
udp,192.168.1.79,239.255.255.250,48352,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,51763,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,48174,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.26.92.30,30983,53,OTH,84,805,0.09559,2,normal
udp,192.168.1.79,239.255.255.250,42413,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,41352,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,59715,37767,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.195,16949,3189,SYN,64,0,0.0,1,scanning
udp,192.168.1.31,192.168.1.1,43629,53,OTH,79,111,0.002003,2,dos
tcp,192.168.1.31,176.28.50.165,45712,80,ACK,622,2912,1.651909,12,injection
udp,192.168.1.193,192.168.1.190,61797,53,OTH,71,182,0.015119,2,ransomware
udp,192.168.1.152,192.168.1.190,44263,53,OTH,218,386,0.000279,4,normal
udp,192.168.1.79,192.168.1.255,55594,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.194,192.168.1.194,80,4972,SYN,7440,0,0.213046,120,dos
udp,192.168.1.190,192.42.178.30,43802,53,OTH,89,993,0.172139,2,password
tcp,192.168.1.32,192.168.1.180,37181,46533,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,47683,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,45602,53,OTH,218,386,0.000248,4,normal
tcp,192.168.1.195,192.168.1.79,50283,9197,ACK,498,3900,0.011012,12,injection
udp,192.168.1.79,192.168.1.255,38807,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,57709,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,59143,53,OTH,218,386,0.000263,4,normal
tcp,192.168.1.195,52.114.76.37,55857,443,ACK,3757,4612,1.629956,17,normal
tcp,192.168.1.31,18.184.104.180,41544,80,ACK,658,13007,1.627049,18,injection
udp,192.168.1.152,192.168.1.190,60290,53,OTH,218,386,0.000188,4,normal
udp,192.168.1.30,192.168.1.1,37360,53,OTH,162,178,0.002823,4,injection
udp,192.168.1.79,239.255.255.250,53001,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47042,80,ACK,646,2335,0.01083,11,injection
tcp,192.168.1.31,192.168.1.195,52312,80,ACK,470,766,0.026531,9,password
udp,192.168.1.152,192.168.1.190,59149,53,OTH,218,386,0.000236,4,normal
udp,192.168.1.152,192.168.1.190,34264,53,OTH,218,386,0.000268,4,normal
tcp,192.168.1.35,52.28.231.150,38048,80,ACK,651,404,0.989108,10,xss
udp,192.168.1.193,239.255.255.250,64642,1900,OTH,868,0,3.275206,4,normal
tcp,192.168.1.31,192.168.1.190,47638,80,ACK,833,2335,0.029175,11,injection
udp,192.168.1.79,192.168.1.255,54798,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,48648,53,OTH,218,386,0.00026,4,normal
udp,192.168.1.79,192.168.1.255,52507,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,54753,15600,OTH,79,0,0.0,1,normal
udp,172.17.5.226,224.0.0.251,5353,5353,OTH,3200,0,7.176598,14,normal
tcp,192.168.1.32,192.168.1.180,27214,772,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.184,44412,21,SYN,76,62,1.8e-05,2,password
udp,127.0.0.1,127.0.0.1,39533,53,OTH,156,361,1.641132,4,normal
tcp,192.168.1.31,192.168.1.190,47582,80,ACK,800,2335,0.004048,11,injection
udp,192.168.1.79,192.168.1.255,45750,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,59896,15600,OTH,79,0,0.0,1,normal
other,192.168.1.17,224.0.0.22,0,0,OTH,124,0,0.006534,2,normal
udp,192.168.1.79,239.255.255.250,40813,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.46,224.0.0.252,59328,5355,OTH,77,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.195,51952,80,ACK,473,1226,0.009719,9,password
tcp,192.168.1.31,192.168.1.190,46426,80,ACK,503,999,0.001672,10,password
tcp,18.184.104.180,192.168.1.30,8080,39198,PSH,52082,91073,64.010377,382,ddos
udp,192.168.1.31,192.168.1.1,40596,53,OTH,81,97,0.007216,2,dos
udp,192.168.1.79,192.168.1.255,57394,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.180,29101,26783,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,37228,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,38974,34244,SYN,64,0,0.0,1,scanning
udp,192.168.1.35,192.168.1.1,37650,53,OTH,164,196,0.005281,4,xss
udp,192.168.1.79,192.168.1.255,44422,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,45968,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,50122,9197,ACK,442,706,0.009623,10,injection
udp,192.168.1.79,239.255.255.250,44520,15600,OTH,79,0,0.0,1,normal
other,96.7.49.66,192.168.1.190,0,0,OTH,124,0,2088.849111,2,normal
udp,192.168.1.190,193.108.88.128,59805,53,OTH,115,133,0.013164,2,normal
tcp,192.168.1.195,192.168.1.79,50132,9197,ACK,442,4043,0.021278,12,injection
tcp,192.168.1.31,192.168.1.195,60260,21,SYN,456,0,31.370169,6,password
tcp,192.168.1.30,192.168.1.194,4974,4974,SYN,6200,6200,0.162458,200,dos
udp,192.168.1.79,192.168.1.255,57803,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.31,192.168.1.1,54281,53,OTH,86,250,0.003496,2,injection
tcp,192.168.1.30,192.168.1.180,4070,37642,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.190,32778,80,SYN,144,76,1.4e-05,3,ddos
tcp,192.168.1.31,192.168.1.195,52070,80,ACK,473,1226,0.013026,9,password
udp,192.168.1.79,239.255.255.250,54550,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,176.28.50.165,41068,80,ACK,776,594,1.059121,10,xss
tcp,192.168.1.30,192.168.1.194,45818,80,SYN,144,76,0.002512,3,ddos
udp,192.168.1.79,192.168.1.255,58622,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.17,224.0.0.252,49416,5355,OTH,154,0,0.002501,2,normal
tcp,192.168.1.32,192.168.1.195,62370,13399,SYN,64,0,0.0,1,scanning
tcp,192.168.1.195,192.168.1.79,50119,9197,ACK,498,3900,0.017432,12,injection
tcp,192.168.1.195,192.168.1.79,50026,9197,ACK,498,3900,0.016943,12,injection
udp,192.168.1.79,192.168.1.195,36530,56304,OTH,366,0,0.0,1,injection
tcp,192.168.1.39,192.168.1.152,4838,4838,SYN,6200,0,0.169999,100,dos
udp,192.168.1.79,192.168.1.255,42291,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,199.19.53.1,22506,53,OTH,92,855,0.221223,2,ransomware
udp,192.168.1.152,192.168.1.190,42801,53,OTH,218,386,0.000206,4,normal
udp,192.168.1.195,192.168.1.190,57373,53,OTH,96,551,2.190334,2,normal
udp,192.168.1.79,239.255.255.250,49008,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.180,23828,60862,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,49197,15600,OTH,158,0,233.66595,2,normal
tcp,192.168.1.30,192.168.1.184,56642,443,SYN,144,76,0.000171,3,ddos
udp,192.168.1.79,192.168.1.255,54002,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,50433,15600,OTH,79,0,0.0,1,dos
udp,192.168.1.79,192.168.1.255,56337,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,46654,443,SYN,144,76,4e-06,3,ddos
udp,192.168.1.79,192.168.1.255,42942,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.195,40699,65082,OTH,367,0,0.0,1,ransomware
tcp,192.168.1.31,192.168.1.190,47560,80,ACK,620,2335,0.014898,11,injection
udp,192.168.1.79,239.255.255.250,51601,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.190,50288,80,ACK,3192,1630,0.075134,11,xss
tcp,192.168.1.30,192.168.1.184,44190,443,SYN,144,76,5e-06,3,ddos
tcp,192.168.1.32,192.168.1.180,26971,15882,SYN,64,0,0.0,1,scanning
udp,192.168.1.193,239.255.255.250,64366,1900,OTH,708,0,8.997016,4,normal
tcp,192.168.1.32,192.168.1.180,63916,10995,SYN,64,0,0.0,1,scanning
udp,192.168.1.180,192.168.1.190,50559,53,OTH,84,158,0.000574,2,ransomware
udp,192.168.1.79,239.255.255.250,42630,15600,OTH,158,0,432.060459,2,normal
udp,192.168.1.152,91.189.89.199,48806,123,OTH,92,92,0.313427,2,normal
udp,192.168.1.79,239.255.255.250,54608,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,36167,15600,OTH,79,0,0.0,1,normal
udp,127.0.0.1,127.0.0.1,47131,53,OTH,156,361,0.449165,4,normal
udp,192.168.1.79,239.255.255.250,55253,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,38665,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.180,24732,20975,SYN,64,0,0.0,1,scanning
udp,192.168.1.195,192.168.1.190,50406,53,OTH,70,145,0.000137,2,normal
udp,192.168.1.79,239.255.255.250,46992,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,51127,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.180,192.168.1.190,38936,53,OTH,84,132,0.003483,2,injection
udp,192.168.1.79,239.255.255.250,45562,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,60022,80,SYN,144,76,9e-06,3,ddos
udp,192.168.1.1,192.168.1.255,138,138,OTH,6168,0,89024.124165,24,normal
udp,192.168.1.79,239.255.255.250,59791,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.194,4968,4968,SYN,6200,6200,0.174063,200,dos
tcp,192.168.1.39,192.168.1.194,4834,4834,SYN,6200,0,0.22765,100,dos
udp,192.168.1.79,239.255.255.250,52466,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,38608,80,ACK,735,1576,0.011263,11,xss
tcp,192.168.1.31,192.168.1.190,47776,80,ACK,665,2335,0.029999,12,injection
tcp,192.168.1.32,192.168.1.180,64432,49334,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,35968,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,48235,36969,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,52017,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,33470,53,OTH,218,386,0.000265,4,normal
udp,192.168.1.190,23.61.199.131,11045,53,OTH,118,134,0.258439,2,normal
tcp,192.168.1.195,192.168.1.79,53097,9197,ACK,576,7065,0.018755,14,ransomware
udp,192.168.1.79,239.255.255.250,44360,15600,OTH,79,0,0.0,1,injection
udp,192.168.1.79,239.255.255.250,48569,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.180,38675,24763,SYN,64,0,0.0,1,scanning
tcp,192.168.1.32,192.168.1.180,19907,15963,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,47674,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.152,49426,80,ACK,280,144,0.076575,6,injection
udp,192.168.1.79,239.255.255.250,36860,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,205.251.195.97,7977,53,OTH,95,232,0.082485,2,normal
tcp,192.168.1.195,192.168.1.79,50354,9197,ACK,442,953,0.015219,10,password
udp,192.168.1.152,192.168.1.190,59206,53,OTH,190,558,0.300051,4,normal
tcp,192.168.1.31,192.168.1.190,47620,80,ACK,981,2335,0.003685,11,injection
tcp,192.168.1.30,192.168.1.184,48448,443,SYN,144,76,1.3e-05,3,ddos
